LABEL,Aatrox,Ahri,Akali,Alistar,Amumu,Anivia,Annie,Aphelios,Ashe,Aurelion Sol,Azir,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Cassiopeia,Cho'Gath,Darius,Diana,Dr. Mundo,Draven,Ekko,Elise,Evelynn,Ezreal,Fiddlesticks,Fiora,Fizz,Galio,Gangplank,Garen,Gnar,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Irelia,Ivern,Janna,Jarvan IV,Jax,Jayce,Jhin,Jinx,Kai'Sa,Kalista,Karma,Karthus,Kassadin,Katarina,Kayle,Kayn,Kennen,Kha'Zix,Kindred,Kled,Kog'Maw,LeBlanc,Lee Sin,Leona,Lissandra,Lucian,Lulu,Lux,Malphite,Malzahar,Maokai,Master Yi,Miss Fortune,Mordekaiser,Morgana,Nami,Nasus,Nautilus,Neeko,Nidalee,Nocturne,Nunu & Willump,Olaf,Orianna,Ornn,Pantheon,Poppy,Pyke,Qiyana,Quinn,Rakan,Rammus,Rek'Sai,Renekton,Rengar,Riven,Rumble,Ryze,Sejuani,Senna,Sett,Shaco,Shen,Shyvana,Singed,Sion,Sivir,Sona,Soraka,Swain,Sylas,Syndra,Tahm Kench,Taliyah,Talon,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,Twisted Fate,Twitch,Udyr,Urgot,Varus,Vayne,Veigar,Vel'Koz,Vi,Viktor,Vladimir,Volibear,Warwick,Xayah,Xerath,Xin Zhao,Yasuo,Yorick,Yuumi,Zac,Zed,Ziggs,Zilean,Zoe,Zyra
Xayah,0.500280405,0.57472483,0.448660164,0.524861034,0.509443813,0.578970859,0.560688017,0.905265741,0.708898991,0.531198978,0.443175379,0.490106077,0.457302309,0.559057315,0.521593946,0.816637719,0.511252446,0.399275288,0.512220927,0.549655193,0.510784431,0.560387348,0.791282113,0.507777206,0.476462317,0.467464705,0.693850422,0.426439581,0.432056074,0.563523697,0.444853698,0.464299531,0.584733822,0.462867176,0.455988375,0.45515038,0.480122029,0.627032715,0.553563891,0.425603294,0.504613105,0.573691289,0.521603432,0.453241467,0.529687468,0.735678636,0.575441007,0.998735438,0.657807381,0.408430622,0.487927616,0.498907144,0.426227578,0.476450855,0.541962123,0.547519515,0.469623995,0.609068133,0.533997945,0.82175272,0.404234259,0.467890674,0.469442465,0.421954056,0.650366193,0.563686544,0.496346287,0.45496739,0.558689072,0.446055894,0.561446085,0.378298541,0.501617057,0.484298926,0.465966806,0.537309614,0.561722168,0.568864744,0.448824543,0.501466012,0.569069737,0.454143272,0.444808613,0.44941717,0.455769472,0.476687819,0.550171287,0.414532184,0.590401593,0.54031939,0.553094765,0.488176905,0.503453378,0.447316518,0.509985508,0.503691957,0.421004532,0.419100951,0.555663996,0.560253664,0.566866329,0.478807723,0.503121191,0.51701713,0.482155549,0.428530514,0.545136921,0.48690153,0.569965004,0.520406686,0.668435588,0.490646187,0.431652025,0.452371822,0.567590427,0.553485122,0.505797108,0.660371507,0.47677915,0.396210808,0.481723629,0.351536907,0.495386913,0.491594245,0.975993597,0.620033112,0.559082663,0.467844442,0.537475768,0.544141959,0.464094911,0.516492636,0.570955968,0,0.469173628,0.540373974,0.415325148,0.530040403,0.420592453,0.535124126,0.469772616,0.514583879,0.536001918,0.462625785,0.492173228
Xerath,0.405439461,0.497353025,0.506369836,0.576762685,0.45044578,0.501029401,0.453802935,0.456078802,0.634412252,0.295345,0.637208118,0.397768691,0.620736212,0.707536247,0.519956771,0.467952659,0.49505216,0.50355828,0.433752135,0.512694812,0.561505129,0.524024419,0.508367248,0.45129527,0.535897441,0.554459065,0.53323943,0.704805031,0.553497153,0.537121545,0.880901287,0.505879609,0.372166873,0.515849612,0.483602386,0.494571737,0.501177653,0.574707041,0.634966307,0.562569151,0.466005561,0.357654527,0.47122727,0.445899594,0.711314722,0.479325481,0.550248525,0.424921823,0.504624623,0.771013782,0.459396582,0.633626496,0.67892421,0.58789836,0.45755604,0.329869501,0.449024986,0.473852561,0.492318224,0.518581387,0.825433627,0.407687101,0.653245496,0.851353507,0.576721371,0.524485698,0.690347785,0.57961017,0.548543885,0.352980339,0.487966754,0.7213339,0.572883351,0.788520911,0.574526807,0.476316821,0.668651523,0.658013455,0.431049837,0.496880211,0.538215625,0.589526904,0.706238202,0.450398244,0.48392291,0.538086609,0.64171179,0.628548735,0.341633413,0.745607092,0.508089366,0.5063015,0.5525583,0.421336161,0.461896057,0.510194107,0.587312987,0.496006565,0.625811148,0.585945783,0.544808309,0.548527523,0.506117689,0.585460002,0.57340172,0.526263553,0.249965799,0.687390208,0.632789448,0.377304432,0.711041029,0.671233417,0.642471242,0.642739941,0.331037826,0.511757793,0.848182356,0.511106002,0.41075422,0.496545504,0.776800113,0.496929939,0.49156201,0.425540107,0.475615315,0.543234944,0.781187989,0.462813486,0.452708704,0.55428831,0.523044265,0.411721525,0.435910354,0.469173628,0,0.479968708,0.625976432,0.56181843,0.686503846,0.566913355,0.616251246,0.547765548,0.475007042,0.485628078,0.401739836
Xin Zhao,0.556500596,0.643123639,0.58569885,0.444471205,0.519788802,0.607484318,0.562215087,0.541275389,0.523586667,0.461815149,0.400689001,0.471165664,0.477719459,0.46405272,0.561136501,0.540006694,0.653514255,0.540024621,0.536469116,0.333451096,0.462266715,0.50530162,0.504676055,0.663603514,0.462313668,0.483093952,0.441025271,0.634138626,0.594821465,0.39183839,0.448992139,0.517652261,0.42785149,0.570167878,0.575270065,0.682431841,0.639551672,0.419155987,0.512971429,0.56435938,0.412660273,0.433790931,0.883170806,0.558660107,0.460878433,0.53298184,0.525286751,0.509894871,0.5,0.585842584,0.613401982,0.514155605,0.454339296,0.597651752,0.555641576,0.602899995,0.566192247,0.676687201,0.38915423,0.497704534,0.432131012,0.615497666,0.468254934,0.4513058,0.606916866,0.475084986,0.545192363,0.540695565,0.507063222,0.429270362,0.596662721,0.473748831,0.57635052,0.580938784,0.423085784,0.417106072,0.459797493,0.524226889,0.494970841,0.422618611,0.6303453,0.738383259,0.408570614,0.474122295,0.71445866,0.572144541,0.478021914,0.532506492,0.523236357,0.50871903,0.716984699,0.399522862,0.569637902,0.464336002,0.623754851,0.428043098,0.451021742,0.550639421,0.49431909,0.605726948,0.536943958,0.462155255,0.470509055,0.451970017,0.544095828,0.466074413,0.478427932,0.520197328,0.583413397,0.69339387,0.454402546,0.505353228,0.463295331,0.506755932,0.542922522,0.428221152,0.48794596,0.462948799,0.615092881,0.537744293,0.497923437,0.605933551,0.602727816,0.506904569,0.544305722,0.573914767,0.537072913,0.410211266,0.673768338,0.56031712,0.555700608,0.554710409,0.653137623,0.540373974,0.479968708,0,0.459977397,0.440241804,0.569250072,0.742284242,0.536317303,0.497289478,0.578114487,0.556657655,0.552534923
Yasuo,0.667900316,0.66419967,0.580841392,0.384472879,0.420002021,0.721544344,0.525554224,0.558702113,0.635305339,0.637310657,0.540306437,0.473372055,0.510047397,0.609230475,0.617119645,0.419129094,0.602703757,0.922034156,0.521282283,0.528956803,0.718785889,0.475781968,0.474317638,0.557999213,0.519826454,0.46679524,0.518887638,0.487804234,0.718913244,0.789433015,0.809216591,0.680829671,0.416262569,0.537603127,0.480436061,0.427540899,0.381447162,0.446252485,0.565234542,0.785665159,0.477740644,0.570226263,0.487982579,0.602128593,0.679731123,0.63622661,0.637885189,0.36414545,0.60200396,0.552619038,0.503279172,0.777399774,0.760711347,0.496625391,0.442596912,0.602420261,0.476432073,0.35835786,0.544522383,0.580345357,0.70905817,0.406283874,0.541099319,0.758757163,0.737031563,0.565775997,0.571775286,0.562491909,0.610057542,0.434610672,0.41164009,0.692959377,0.627165912,0.483718815,0.477864481,0.608666933,0.588651324,0.594124679,0.53523732,0.502243909,0.501018934,0.503405511,0.83592206,0.458788009,0.62241676,0.597083371,0.674423337,0.752545415,0.543987828,0.64494283,0.429229566,0.462389829,0.808089143,0.614762177,0.692410734,0.730427297,0.78489282,0.498289355,0.739224284,0.506045942,0.522080319,0.33988265,0.422803479,0.347578623,0.743882069,0.424563547,0.52479268,0.429317791,0.590164788,0.709904325,0.692154572,0.537891985,0.569686269,0.84341579,0.594361852,0.545772156,0.584446361,0.405387543,0.60269882,0.747717342,0.778804143,0.676229583,0.558258521,0.521389255,0.440694316,0.787680305,0.652282204,0.494319788,0.424953358,0.719823096,0.787260574,0.577594976,0.540422439,0.415325148,0.625976432,0.459977397,0,0.415938738,0.526451073,0.585555765,0.715414535,0.441841941,0.581366957,0.598647619,0.495039888
Yorick,0.290828031,0.686938397,0.545307646,0.534291125,0.554862653,0.651394722,0.625570034,0.639652156,0.511026452,0.529074211,0.472688343,0.303711004,0.413346107,0.507585027,0.588993942,0.624573712,0.419110553,0.38158777,0.580666167,0.642375236,0.590663433,0.66540334,0.630751578,0.413702806,0.445254705,0.451036743,0.612985103,0.591990745,0.453921393,0.508393462,0.674328185,0.644981272,0.553368823,0.557616481,0.639084679,0.553343689,0.68598424,0.575321825,0.519997757,0.487730375,0.492858038,0.392112169,0.480287667,0.489846212,0.412850457,0.53231669,0.508598849,0.657645424,0.575450886,0.640648844,0.471718116,0.490210612,0.587039415,0.81465956,0.58167463,0.740470218,0.478856325,0.506153036,0.658380494,0.569926484,0.591468468,0.596500822,0.441345821,0.681891372,0.428756565,0.400359289,0.662166322,0.654417562,0.767346435,0.763191192,0.445138084,0.524037794,0.644470709,0.665794651,0.344715823,0.786457345,0.570700867,0.631138759,0.559351796,0.644800927,0.450544425,0.564037283,0.54364811,0.636750698,0.722073581,0.473792657,0.578103487,0.501456367,0.554283069,0.471628644,0.555181914,0.534765059,0.380648063,0.732198359,0.495439641,0.541178735,0.405614852,0.529480298,0.38222136,0.701892337,0.391214397,0.740197081,0.422459636,0.724687626,0.428922937,0.606254005,0.324977081,0.980251608,0.439284205,0.462852788,0.616748506,0.576182008,0.590419531,0.549149319,0.52490787,0.651238245,0.519024857,0.491698643,0.257531343,0.523605828,0.634887283,0.441093361,0.507141933,0.574820527,0.488268954,0.603104875,0.741870894,0.515189581,0.571295875,0.566236031,0.565225765,0.55607909,0.427704411,0.530040403,0.56181843,0.440241804,0.415938738,0,0.586896581,0.609587542,0.55581735,0.708891647,0.522513925,0.581164373,0.38864129
Yuumi,0.452785374,0.535597686,0.398564192,0.687540409,0.507018376,0.644685012,0.573066544,0.428824683,0.623244703,0.528572225,0.391712164,0.430405659,0.68792187,0.440618941,0.995249427,0.433245914,0.499245147,0.610190248,0.51245198,0.533872659,0.521313939,0.545974943,0.437346505,0.585954977,0.58114358,0.576097463,0.545760158,0.531358117,0.500929026,0.538030684,0.609392193,0.5247939,0.538323075,0.464284719,0.511445704,0.528448233,0.552404958,0.523945768,0.515905855,0.331218818,0.446521599,0.306708771,0.625642319,0.506115134,0.527942175,0.459947948,0.474761403,0.370059075,0.45337169,0.908460334,0.480101211,0.530669822,0.475531184,0.531282639,0.508618784,0.501938567,0.503844217,0.532995293,0.516529273,0.455836867,0.561179718,0.505348922,0.481120423,0.372641123,0.403342426,0.648281425,0.822453026,0.804894358,0.470669418,0.558924452,0.641104142,0.841946099,0.484819385,0.721576827,0.434941894,0.535714809,0.649768043,0.572589041,0.480900919,0.493101837,0.561794475,0.590746282,0.491351643,0.631631964,0.487823081,0.673197073,0.796631655,0.457619557,0.493524445,0.66147177,0.544152001,0.547513635,0.502858039,0.523192072,0.500141436,0.581038661,0.417170156,0.498889298,0.488887858,0.613081045,0.465984829,0.762521986,0.545869867,0.583312023,0.481956108,0.455586457,0.188270775,0.676875451,0.685341825,0.427464676,0.406831817,0.591565909,0.707007014,0.44373505,0.580030464,0.555355261,0.679546754,0.423090072,0.471507036,0.518162332,0.586415609,0.536387042,0.437192522,0.491500297,0.422498093,0.508417129,0.583676258,0.684977771,0.567093338,0.493527979,0.576614977,0.422350244,0.484147603,0.420592453,0.686503846,0.569250072,0.526451073,0.586896581,0,0.751435831,0.57263238,0.488674876,0.529135746,0.503466751,0.386823414
Zac,0.422847847,0.476045635,0.547800593,0.538660609,0.619970128,0.699684548,0.609001144,0.53623615,0.494616816,0.551549813,0.498950927,0.427490675,0.59837972,0.425349127,0.697360324,0.53043752,0.440805394,0.532235751,0.682370901,0.492553049,0.67747577,0.58896912,0.556659821,0.720220163,0.608362287,0.540826588,0.510849234,0.647360283,0.442823222,0.476958069,0.505622911,0.65064454,0.503060308,0.576482234,0.375892979,0.575885516,0.573888852,0.6102697,0.499757358,0.572209036,0.65770984,0.430865768,0.597615766,0.491046143,0.433130999,0.543488448,0.479720118,0.528815603,0.565027548,0.655168859,0.785218569,0.657071713,0.505909667,0.472905626,0.643206762,0.622467949,0.664099849,0.751862876,0.568903613,0.561787439,0.595177561,0.523434602,0.487196455,0.536268555,0.476131585,0.518192828,0.72575354,0.621963497,0.675137654,0.764628499,0.78979128,0.621306077,0.549236883,0.578043168,0.419451708,0.665205159,0.572430506,0.643676516,0.599815349,0.56054568,0.746433267,0.547128619,0.607047311,0.632522257,0.554658738,0.547506187,0.667418215,0.451595179,0.464709901,0.565443449,0.674050314,0.509370669,0.52736656,0.561504929,0.504570882,0.604026362,0.556005067,0.396469382,0.495008469,0.733287078,0.726561138,0.574206029,0.800474376,0.530752539,0.604158627,0.573182485,0.358262742,0.548003393,0.577842172,0.463531426,0.577036311,0.601303803,0.645910185,0.509308858,0.568079468,0.582255769,0.664627291,0.502433799,0.785358345,0.579139763,0.541067664,0.424857351,0.527169146,0.662565571,0.523387341,0.632872055,0.754027744,0.515246472,0.680726715,0.562379989,0.564094454,0.586380833,0.642426856,0.535124126,0.566913355,0.742284242,0.585555765,0.609587542,0.751435831,0,0.471165216,0.667493859,0.521261483,0.467182486,0.404328851
Zed,0.538930889,0.804705286,0.431632401,0.436193129,0.474910787,0.891380175,0.53402062,0.439414717,0.497273668,0.739437661,0.333465315,0.53351474,0.594345461,0.598857742,0.517495564,0.517016002,0.555725848,0.700569981,0.534262748,0.686890885,0.828315835,0.571215233,0.547797249,0.773637722,0.590666151,0.57265981,0.515142359,0.561921577,0.61127773,0.972905143,0.753382462,0.635784142,0.621318754,0.468240846,0.629906067,0.586509866,0.57840844,0.452983451,0.632593145,0.627894707,0.460209531,0.468059824,0.558347184,0.611439861,0.750510273,0.505499542,0.531520964,0.428809735,0.535073573,0.63603533,0.485259284,0.684456069,0.693132092,0.564842972,0.539648819,0.56433552,0.597734422,0.511762833,0.661122797,0.534284535,0.689194282,0.593360217,0.580288277,0.790670065,0.571185185,0.60546149,0.505285951,0.719417034,0.735867149,0.459255263,0.481507068,0.565961543,0.587244954,0.673518727,0.60586011,0.582622718,0.524377941,0.595967466,0.587571914,0.725971039,0.452647511,0.691624173,0.590531441,0.641072476,0.837679366,0.696346685,0.773164875,0.796082172,0.626414867,0.59589051,0.509692356,0.631085261,0.715984303,0.723565573,0.741616437,0.669887914,0.605797474,0.609159973,0.609898716,0.812891811,0.513878323,0.562537953,0.420390175,0.57051938,0.689926927,0.546869544,0.33901292,0.633366746,0.755633177,0.735325851,0.546161451,0.501720558,0.566445711,0.945725878,0.722305443,0.511629561,0.556666092,0.434790757,0.489452519,0.588521228,0.768211644,0.499788554,0.582169635,0.443869097,0.459850739,0.640482273,0.704399192,0.382133159,0.496141968,0.764260496,0.848036325,0.636619107,0.587872962,0.469772616,0.616251246,0.536317303,0.715414535,0.55581735,0.57263238,0.471165216,0,0.569795508,0.607872323,0.745142792,0.433681559
Ziggs,0.399029365,0.587844675,0.468229272,0.534839335,0.471544497,0.806536788,0.75255348,0.677993469,0.69810835,0.724058799,0.52712111,0.507061975,0.543260886,0.422582927,0.412221922,0.644505021,0.386615157,0.502754328,0.641999236,0.549464636,0.64865605,0.63980849,0.654819754,0.69105322,0.624725136,0.416173215,0.582295389,0.585324159,0.538137066,0.6405758,0.374824675,0.691611389,0.52110084,0.504120567,0.515525593,0.571408643,0.580094514,0.620775524,0.508251088,0.500255309,0.546076672,0.361587622,0.616708106,0.588431772,0.312000313,0.567572384,0.598654199,0.592446783,0.504652797,0.574347039,0.459191592,0.462158375,0.52309542,0.548284946,0.486180535,0.553043591,0.624279419,0.541468008,0.498945948,0.450614824,0.584135785,0.608254644,0.480595406,0.57394774,0.481234745,0.532160376,0.657842738,0.501875869,0.628162235,0.727125401,0.611987904,0.5767806,0.687415499,0.571989742,0.539947446,0.575466154,0.565914076,0.494699976,0.519551335,0.502185937,0.492483383,0.590595252,0.578261161,0.471082368,0.532161682,0.490371068,0.583772144,0.470837008,0.527955727,0.414258039,0.560367804,0.566334324,0.434177307,0.686070247,0.517633388,0.531186936,0.486689772,0.449437839,0.53270839,0.703823276,0.511216385,0.598314849,0.547721228,0.581811803,0.544428178,0.613442034,0.446076065,0.590693959,0.327671711,0.516778435,0.586459311,0.545691058,0.538484636,0.508363739,0.664327245,0.550170726,0.55732616,0.59455991,0.365434381,0.671765351,0.647783966,0.340286353,0.412951368,0.538979702,0.442900096,0.625449224,0.558505813,0.509501737,0.542664504,0.408808863,0.496604845,0.562237205,0.522997544,0.514583879,0.547765548,0.497289478,0.441841941,0.708891647,0.488674876,0.667493859,0.569795508,0,0.585573521,0.550331983,0.525683028
Zilean,0.587301203,0.694336405,0.526311079,0.383614009,0.598991368,0.628916384,0.757895722,0.459747763,0.360044695,0.642439274,0.159956363,0.896959639,0.64421249,0.416687988,0.725101447,0.448284548,0.615708648,0.488620413,0.654846236,0.611363789,0.615760776,0.520221632,0.427004555,0.533813329,0.529900368,0.571073452,0.309136546,0.575862072,0.51488135,0.559103103,0.350528127,0.616174255,0.535933227,0.539218146,0.583502653,0.56917891,0.536541259,0.418845918,0.590737805,0.54366701,0.453537945,0.838631124,0.522973658,0.59429177,0.659924119,0.471525756,0.380033278,0.549540976,0.46175856,0.581517176,0.432579482,0.537455378,0.578933283,0.606933161,0.527148845,0.659853853,0.50872787,0.564105028,0.530178483,0.438936839,0.34594074,0.664847561,0.879846132,0.565691329,0.543741338,0.743067969,0.400013548,0.646345382,0.68698493,0.530832943,0.464649884,0.344290102,0.591237306,0.545376442,0.844688571,0.663698628,0.446155519,0.528760318,0.528609708,0.642819779,0.505248701,0.638989607,0.381279405,0.434677348,0.613437682,0.5125995,0.686189299,0.758318126,0.514846266,0.512159846,0.505204084,0.574253461,0.730936652,0.585384332,0.5114014,0.700859944,0.531954011,0.596154912,0.559164493,0.654818208,0.648481736,0.486769236,0.433839028,0.577369244,0.585739902,0.43573012,0.757466048,0.636974021,0.680131502,0.565551198,0.47152267,0.364352783,0.617091548,0.771992116,0.857287428,0.48800514,0.702098742,0.396349131,0.524217511,0.571491176,0.618840348,0.529842233,0.469840542,0.491813914,0.527059147,0.555858606,0.491746392,0.744626754,0.586842347,0.519466023,0.633397818,0.467392486,0.430806214,0.536001918,0.475007042,0.578114487,0.581366957,0.522513925,0.529135746,0.521261483,0.607872323,0.585573521,0,0.58556331,0.825707215
Zoe,0.454591893,0.857718879,0.505475443,0.488287379,0.471158268,0.612509831,0.52276186,0.429109834,0.478515554,0.560280432,0.339507809,0.45383205,0.453359059,0.539999103,0.530781276,0.437541076,0.500271797,0.569308509,0.517197195,0.597249348,0.503333817,0.488935191,0.465265851,0.737534358,0.554592683,0.519238852,0.456256701,0.49156208,0.496480312,0.61057982,0.493210365,0.486300073,0.61389218,0.399287107,0.620340021,0.560595434,0.591337214,0.564479994,0.416131301,0.537221377,0.459365414,0.402576117,0.579863505,0.4821306,0.620922475,0.531225224,0.478836762,0.359818951,0.54054914,0.612000832,0.477582542,0.513856593,0.609287727,0.469194039,0.581356452,0.587132633,0.553244884,0.518142707,0.50240371,0.548330481,0.504878625,0.545772485,0.465119968,0.741875718,0.427175934,0.525437456,0.428765966,0.661513404,0.566308024,0.480052508,0.432275794,0.493289148,0.731334663,0.643722812,0.459858481,0.639673594,0.59674803,0.282227837,0.545734785,0.628390217,0.496860671,0.573304179,0.518332985,0.50052798,0.634316262,0.44449145,0.487748444,0.674384478,0.433609131,0.560382394,0.558860629,0.602955634,0.59550657,0.533544602,0.542753125,0.596954142,0.470884221,0.553391577,0.562362119,0.51442366,0.505890627,0.527373169,0.40223451,0.470701154,0.296256647,0.504026965,0.441984386,0.525357845,0.567627078,0.559200365,0.451297273,0.504352697,0.577029371,0.676550713,0.528259656,0.464804941,0.426115153,0.473956613,0.508960373,0.490315809,0.659923897,0.498861057,0.587367728,0.495563794,0.455480944,0.518648401,0.570597902,0.463739779,0.529046701,0.595287389,0.54004317,0.540352776,0.538231894,0.462625785,0.485628078,0.556657655,0.598647619,0.581164373,0.503466751,0.467182486,0.745142792,0.550331983,0.58556331,0,0.5038551
Zyra,0.563473828,0.476890221,0.539264018,0.309412586,0.550393945,0.498615835,0.510939198,0.492025052,0.51923775,0.47222769,0.521025118,0.851095774,0.871982174,0.528349451,0.491347707,0.482012018,0.585111569,0.475923917,0.487896629,0.494986991,0.515321757,0.502389824,0.474746555,0.454400237,0.552711778,0.564147751,0.491053435,0.415641125,0.474538219,0.584126766,0.401348952,0.508719539,0.485730488,0.534715387,0.517301388,0.534496442,0.505836211,0.518011069,0.458592385,0.607290072,0.447768638,0.729531976,0.509147108,0.569927565,0.474273494,0.458577688,0.444178954,0.537579678,0.451776443,0.557747343,0.443224534,0.480689364,0.651933141,0.471052686,0.50806637,0.523883436,0.486057683,0.532476121,0.465083705,0.434914113,0.427996317,0.626290628,0.850493333,0.546611358,0.646643821,0.911827424,0.481490767,0.497229849,0.538029642,0.601837755,0.485595566,0.334741604,0.492521424,0.413988937,0.984366622,0.497778542,0.483257452,0.490558867,0.499048952,0.504925603,0.498683572,0.510823543,0.504485528,0.45037428,0.551268706,0.568303254,0.465061612,0.691380285,0.531047212,0.470719908,0.518427102,0.569985493,0.527276435,0.545310616,0.475754342,0.537198721,0.603206478,0.571254052,0.561043634,0.385254329,0.643043557,0.434612784,0.443256804,0.446807732,0.517538731,0.461975692,0.934584565,0.733859655,0.467412685,0.579520806,0.511088158,0.486130064,0.458390176,0.565887102,0.521502915,0.482435728,0.69391437,0.488652995,0.528510886,0.455570237,0.513525947,0.537631915,0.456836953,0.508261743,0.488040763,0.471536643,0.35266284,0.503355823,0.573249581,0.519015117,0.483818822,0.368810905,0.405276998,0.492173228,0.401739836,0.552534923,0.495039888,0.38864129,0.386823414,0.404328851,0.433681559,0.525683028,0.825707215,0.5038551,0
